"HOUSEID","VEHID","VEHYEAR","MAKE","HHVEHCNT","VEHTYPE","VEHFUEL","VEHCOMMERCIAL","VEHCOM_RS","VEHCOM_DEL","VEHCOM_OTH","COMMERCIALFREQ","HHVEHUSETIME_RS","HHVEHUSETIME_DEL","HHVEHUSETIME_OTH","VEHOWNED","WHOMAIN","VEHCASEID","ANNMILES","HYBRID","VEHAGE","VEHOWNMO","NUMADLT","HOMEOWN","RAIL","CENSUS_D","CENSUS_R","HH_HISP","DRVRCNT","CDIVMSAR","HHFAMINC","HH_RACE","HHSIZE","LIF_CYC","MSACAT","MSASIZE","TRAVDAY","URBAN","URBANSIZE","URBRUR","TDAYDATE","WRKCOUNT","STRATUMID","WTHHFIN","WTHHFIN5D","WTHHFIN2D","HHFAMINC_IMP"
"9000165255","01",2006,"49",3,"03","01","02","-1","-1","-1","-1","-1","-1","-1","01","01","900016525501",27000,"02",16,"-1",3,"01","02","05","03","01",3,"52","08","01",5,"06","02","04","06","01","05","01","202211",2,"1029",54304.6866057619,75205.4590631552,0,"08"
"9000165255","02",2009,"37",3,"02","01","02","-1","-1","-1","-1","-1","-1","-1","01","02","900016525502",10000,"02",13,"-1",3,"01","02","05","03","01",3,"52","08","01",5,"06","02","04","06","01","05","01","202211",2,"1029",54304.6866057619,75205.4590631552,0,"08"
"9000165255","03",2013,"49",3,"01","01","02","-1","-1","-1","-1","-1","-1","-1","01","03","900016525503",1632,"02",9,"-1",3,"01","02","05","03","01",3,"52","08","01",5,"06","02","04","06","01","05","01","202211",2,"1029",54304.6866057619,75205.4590631552,0,"08"
"9000165261","01",2017,"35",2,"01","01","02","-1","-1","-1","-1","-1","-1","-1","01","02","900016526101",3500,"02",5,"-1",4,"03","02","05","03","02",3,"53","07","02",4,"10","03","01","06","01","01","01","202211",3,"1029",17537.5924081761,23892.851632598,0,"07"
"9000165261","02",2015,"35",2,"01","01","02","-1","-1","-1","-1","-1","-1","-1","01","03","900016526102",1000,"02",7,"-1",4,"03","02","05","03","02",3,"53","07","02",4,"10","03","01","06","01","01","01","202211",3,"1029",17537.5924081761,23892.851632598,0,"07"
"9000165263","01",2014,"35",1,"03","01","02","-1","-1","-1","-1","-1","-1","-1","01","01","900016526301",30000,"02",8,"-1",1,"02","02","02","01","02",1,"23","08","01",1,"01","03","01","02","01","01","01","202211",1,"1023",3421.81122746064,4558.85350508211,0,"08"
"9000165271","01",2014,"12",2,"04","01","02","-1","-1","-1","-1","-1","-1","-1","01","-9","900016527101",3000,"02",8,"-1",1,"02","02","06","03","02",1,"63","06","02",1,"09","03","01","04","02","06","01","202211",0,"1031",7096.6527236592,10475.5457168319,0,"06"
"9000165271","02",2016,"18",2,"01","01","02","-1","-1","-1","-1","-1","-1","-1","01","-9","900016527102",3000,"02",6,"-1",1,"02","02","06","03","02",1,"63","06","02",1,"09","03","01","04","02","06","01","202211",0,"1031",7096.6527236592,10475.5457168319,0,"06"
"9000165282","01",2008,"48",1,"01","01","01","01","02","02","04","04","-1","-1","02","01","900016528201",200000,"02",14,"08",2,"03","02","07","03","02",1,"74","01","01",2,"02","04","06","05","04","06","02","202211",0,"1033",10291.6179421808,14407.2657612128,0,"01"
"9000165287","01",2023,"49",1,"01","01","01","02","02","01","05","-1","-1","00","02","01","900016528701",12000,"02",1,"02",2,"02","01","05","03","01",2,"51","09","01",4,"04","01","05","03","01","04","01","202211",2,"1029",11745.2351465663,15274.696224174,0,"09"
"9000165288","01",2014,"48",1,"01","01","02","-1","-1","-1","-1","-1","-1","-1","01","01","900016528801",49000,"02",8,"-1",2,"01","01","01","01","02",2,"11","09","01",2,"10","01","05","01","02","06","01","202211",0,"1021",2210.66245673815,0,6980.78715818116,"09"
"9000165306","01",2021,"20",1,"01","01","-9","-1","-1","-1","-1","-1","-1","-1","01","01","900016530601",5600,"02",1,"-1",1,"02","02","03","02","02",1,"33","06","01",1,"09","03","03","03","01","02","01","202211",0,"1025",2854.35246293868,3738.58046471366,0,"06"
"9000165314","01",2011,"35",5,"03","01","02","-1","-1","-1","-1","-1","-1","-1","01","02","900016531401",14000,"02",11,"-1",7,"03","02","07","03","01",5,"73","02","01",10,"06","03","02","01","01","02","01","202211",0,"1033",22642.3978892748,0,88435.2782252507,"02"
"9000165314","02",2009,"02",5,"03","01","02","-1","-1","-1","-1","-1","-1","-1","01","04","900016531402",1500,"02",13,"-1",7,"03","02","07","03","01",5,"73","02","01",10,"06","03","02","01","01","02","01","202211",0,"1033",22642.3978892748,0,88435.2782252507,"02"
"9000165314","03",1999,"20",5,"02","01","02","-1","-1","-1","-1","-1","-1","-1","01","01","900016531403",10000,"02",23,"-1",7,"03","02","07","03","01",5,"73","02","01",10,"06","03","02","01","01","02","01","202211",0,"1033",22642.3978892748,0,88435.2782252507,"02"
"9000165314","04",2001,"20",5,"05","01","02","-1","-1","-1","-1","-1","-1","-1","01","01","900016531404",14000,"02",21,"-1",7,"03","02","07","03","01",5,"73","02","01",10,"06","03","02","01","01","02","01","202211",0,"1033",22642.3978892748,0,88435.2782252507,"02"
"9000165314","05",2017,"07",5,"01","01","02","-1","-1","-1","-1","-1","-1","-1","01","02","900016531405",8000,"02",5,"-1",7,"03","02","07","03","01",5,"73","02","01",10,"06","03","02","01","01","02","01","202211",0,"1033",22642.3978892748,0,88435.2782252507,"02"
"9000165316","01",2018,"37",1,"03","01","02","-1","-1","-1","-1","-1","-1","-1","01","01","900016531601",24000,"02",4,"-1",1,"02","02","03","02","02",1,"33","09","01",1,"09","03","03","06","01","03","01","202210",0,"1025",10583.766058997,15326.6195611872,0,"09"
"9000165320","01",2019,"55",6,"01","97","02","-1","-1","-1","-1","-1","-1","-1","02","02","900016532001",28000,"02",3,"03",2,"01","01","09","04","02",2,"91","11","01",5,"06","01","05","02","01","04","01","202211",1,"1037",6467.39269298387,9912.06665267687,0,"11"
"9000165320","02",2016,"35",6,"04","02","02","-1","-1","-1","-1","-1","-1","-1","02","01","900016532002",5333,"02",6,"09",2,"01","01","09","04","02",2,"91","11","01",5,"06","01","05","02","01","04","01","202211",1,"1037",6467.39269298387,9912.06665267687,0,"11"
"9000165320","03",2000,"98",6,"07","01","02","-1","-1","-1","-1","-1","-1","-1","01","-9","900016532003",1500,"02",22,"-1",2,"01","01","09","04","02",2,"91","11","01",5,"06","01","05","02","01","04","01","202211",1,"1037",6467.39269298387,9912.06665267687,0,"11"
"9000165320","04",2021,"49",6,"02","01","02","-1","-1","-1","-1","-1","-1","-1","01","02","900016532004",3000,"02",1,"-1",2,"01","01","09","04","02",2,"91","11","01",5,"06","01","05","02","01","04","01","202211",1,"1037",6467.39269298387,9912.06665267687,0,"11"
"9000165320","05",1998,"98",6,"97","01","02","-1","-1","-1","-1","-1","-1","-1","01","01","900016532005",100,"02",24,"-1",2,"01","01","09","04","02",2,"91","11","01",5,"06","01","05","02","01","04","01","202211",1,"1037",6467.39269298387,9912.06665267687,0,"11"
"9000165320","06",2021,"98",6,"06","01","02","-1","-1","-1","-1","-1","-1","-1","01","01","900016532006",3000,"02",1,"-1",2,"01","01","09","04","02",2,"91","11","01",5,"06","01","05","02","01","04","01","202211",1,"1037",6467.39269298387,9912.06665267687,0,"11"
"9000165356","01",2006,"00",1,"07","01","02","-1","-1","-1","-1","-1","-1","-1","01","01","900016535601",22000,"02",16,"-1",2,"03","01","02","01","02",1,"21","11","01",3,"04","01","05","04","01","04","01","202211",2,"1023",5366.93201741757,8382.4787165981,0,"11"
"9000165368","01",2016,"02",2,"03","01","02","-1","-1","-1","-1","-1","-1","-1","01","01","900016536801",2106,"02",6,"-1",2,"03","02","07","03","02",2,"72","04","01",2,"02","02","04","01","01","01","01","202212",1,"1033",3647.47361205169,0,12523.3912291898,"04"
"9000165368","02",2022,"02",2,"03","01","02","-1","-1","-1","-1","-1","-1","-1","01","02","900016536802",3089,"02",1,"-1",2,"03","02","07","03","02",2,"72","04","01",2,"02","02","04","01","01","01","01","202212",1,"1033",3647.47361205169,0,12523.3912291898,"04"
"9000165380","01",2020,"12",2,"01","01","02","-1","-1","-1","-1","-1","-1","-1","02","01","900016538001",200000,"02",2,"01",2,"03","02","07","03","02",2,"73","02","03",2,"02","03","01","04","02","06","01","202211",0,"1033",6246.29174179684,8510.41524825429,0,"02"
"9000165380","02",2015,"49",2,"01","01","02","-1","-1","-1","-1","-1","-1","-1","01","02","900016538002",-9,"02",7,"-1",2,"03","02","07","03","02",2,"73","02","03",2,"02","03","01","04","02","06","01","202211",0,"1033",6246.29174179684,8510.41524825429,0,"02"
"9000165412","01",2003,"07",4,"04","02","02","-1","-1","-1","-1","-1","-1","-1","01","01","900016541201",30000,"02",19,"-1",1,"01","02","09","04","02",1,"92","07","01",1,"01","02","05","03","01","05","01","202211",1,"1037",14400.6528780643,21060.3230244347,0,"07"
"9000165412","02",2001,"34",4,"01","01","02","-1","-1","-1","-1","-1","-1","-1","01","01","900016541202",3000,"02",21,"-1",1,"01","02","09","04","02",1,"92","07","01",1,"01","02","05","03","01","05","01","202211",1,"1037",14400.6528780643,21060.3230244347,0,"07"
"9000165412","03",2005,"34",4,"07","01","02","-1","-1","-1","-1","-1","-1","-1","01","01","900016541203",2000,"02",17,"-1",1,"01","02","09","04","02",1,"92","07","01",1,"01","02","05","03","01","05","01","202211",1,"1037",14400.6528780643,21060.3230244347,0,"07"
"9000165412","04",2016,"34",4,"01","02","02","-1","-1","-1","-1","-1","-1","-1","01","01","900016541204",9000,"02",6,"-1",1,"01","02","09","04","02",1,"92","07","01",1,"01","02","05","03","01","05","01","202211",1,"1037",14400.6528780643,21060.3230244347,0,"07"
"9000165420","01",2016,"37",1,"03","01","02","-1","-1","-1","-1","-1","-1","-1","01","01","900016542001",5000,"02",6,"-1",1,"02","02","07","03","02",1,"74","08","01",1,"09","04","06","06","04","06","02","202211",0,"1034",4031.54343133292,6379.78323293891,0,"08"
"9000165433","01",2011,"30",5,"01","01","02","-1","-1","-1","-1","-1","-1","-1","01","01","900016543301",5000,"02",11,"-1",2,"01","02","03","02","02",2,"32","06","01",3,"06","02","04","02","04","06","02","202211",1,"1026",1910.44382669605,2358.64028560656,0,"06"
"9000165433","02",2012,"20",5,"01","01","02","-1","-1","-1","-1","-1","-1","-1","01","01","900016543302",30000,"02",10,"-1",2,"01","02","03","02","02",2,"32","06","01",3,"06","02","04","02","04","06","02","202211",1,"1026",1910.44382669605,2358.64028560656,0,"06"
"9000165433","03",2013,"20",5,"01","01","02","-1","-1","-1","-1","-1","-1","-1","01","02","900016543303",45000,"02",9,"-1",2,"01","02","03","02","02",2,"32","06","01",3,"06","02","04","02","04","06","02","202211",1,"1026",1910.44382669605,2358.64028560656,0,"06"
"9000165433","04",2010,"20",5,"01","01","02","-1","-1","-1","-1","-1","-1","-1","01","96","900016543304",500,"02",12,"-1",2,"01","02","03","02","02",2,"32","06","01",3,"06","02","04","02","04","06","02","202211",1,"1026",1910.44382669605,2358.64028560656,0,"06"
"9000165433","05",1996,"20",5,"04","01","02","-1","-1","-1","-1","-1","-1","-1","01","01","900016543305",500,"02",26,"-1",2,"01","02","03","02","02",2,"32","06","01",3,"06","02","04","02","04","06","02","202211",1,"1026",1910.44382669605,2358.64028560656,0,"06"
"9000165444","01",2013,"35",1,"01","01","02","-1","-1","-1","-1","-1","-1","-1","01","01","900016544401",8000,"02",9,"-1",2,"02","02","06","03","02",2,"63","04","01",2,"10","03","01","03","02","06","01","202211",0,"1031",21580.0699216178,30774.4356862793,0,"04"
"9000165455","01",2008,"22",3,"01","01","02","-1","-1","-1","-1","-1","-1","-1","01","01","900016545501",18000,"02",14,"-1",2,"01","02","03","02","02",2,"33","06","01",2,"02","03","03","03","01","03","01","202211",1,"1025",7993.06308717139,11043.6734163971,0,"06"
"9000165455","02",2012,"12",3,"01","01","02","-1","-1","-1","-1","-1","-1","-1","01","02","900016545502",8000,"02",10,"-1",2,"01","02","03","02","02",2,"33","06","01",2,"02","03","03","03","01","03","01","202211",1,"1025",7993.06308717139,11043.6734163971,0,"06"
"9000165455","03",2016,"35",3,"01","01","02","-1","-1","-1","-1","-1","-1","-1","01","96","900016545503",0,"02",6,"-1",2,"01","02","03","02","02",2,"33","06","01",2,"02","03","03","03","01","03","01","202211",1,"1025",7993.06308717139,11043.6734163971,0,"06"
"9000165474","01",2016,"12",2,"03","01","02","-1","-1","-1","-1","-1","-1","-1","01","01","900016547401",3000,"02",6,"-1",1,"02","02","04","02","02",1,"44","06","01",1,"09","04","06","05","04","06","02","202212",1,"1028",7790.22000344438,13138.6047918613,0,"06"
"9000165474","02",2011,"12",2,"04","01","02","-1","-1","-1","-1","-1","-1","-1","01","01","900016547402",500,"02",11,"-1",1,"02","02","04","02","02",1,"44","06","01",1,"09","04","06","05","04","06","02","202212",1,"1028",7790.22000344438,13138.6047918613,0,"06"
"9000165476","01",2014,"98",2,"04","01","02","-1","-1","-1","-1","-1","-1","-1","01","01","900016547601",6500,"02",8,"-1",2,"01","02","02","01","02",2,"22","08","01",3,"04","02","04","07","01","03","01","202211",2,"1023",4268.66767950651,0,13371.8439070806,"08"
"9000165476","02",2016,"20",2,"03","01","02","-1","-1","-1","-1","-1","-1","-1","01","02","900016547602",6000,"02",6,"-1",2,"01","02","02","01","02",2,"22","08","01",3,"04","02","04","07","01","03","01","202211",2,"1023",4268.66767950651,0,13371.8439070806,"08"
"9000165493","01",2019,"12",1,"04","01","02","-1","-1","-1","-1","-1","-1","-1","01","01","900016549301",35000,"02",3,"-1",1,"01","02","06","03","02",1,"62","07","01",1,"01","02","04","06","04","06","02","202210",1,"1032",11482.0550278529,13471.5927221608,0,"07"
"9000165501","01",2009,"37",3,"03","01","02","-1","-1","-1","-1","-1","-1","-1","01","01","900016550101",15000,"02",13,"-1",3,"01","02","05","03","02",3,"52","08","01",3,"02","02","04","07","01","05","01","202211",2,"1029",7901.11369408575,0,21256.5319253331,"08"
"9000165501","02",2010,"54",3,"01","01","02","-1","-1","-1","-1","-1","-1","-1","01","02","900016550102",12000,"02",12,"-1",3,"01","02","05","03","02",3,"52","08","01",3,"02","02","04","07","01","05","01","202211",2,"1029",7901.11369408575,0,21256.5319253331,"08"
"9000165501","03",2012,"37",3,"01","01","02","-1","-1","-1","-1","-1","-1","-1","01","03","900016550103",8000,"02",10,"-1",3,"01","02","05","03","02",3,"52","08","01",3,"02","02","04","07","01","05","01","202211",2,"1029",7901.11369408575,0,21256.5319253331,"08"
"9000165507","01",2010,"12",2,"01","01","02","-1","-1","-1","-1","-1","-1","-1","01","01","900016550701",4000,"02",12,"-1",2,"01","02","03","02","02",2,"33","06","01",2,"10","03","03","01","01","03","01","202211",1,"1025",3905.58091776299,0,12869.644400556,"06"
"9000165507","02",2006,"23",2,"03","01","01","-9","-9","-9","08","-1","-1","-1","01","02","900016550702",10000,"02",16,"-1",2,"01","02","03","02","02",2,"33","06","01",2,"10","03","03","01","01","03","01","202211",1,"1025",3905.58091776299,0,12869.644400556,"06"
"9000165508","01",2015,"12",2,"03","01","02","-1","-1","-1","-1","-1","-1","-1","01","02","900016550801",15000,"02",7,"-1",2,"01","02","08","04","02",2,"82","08","01",2,"02","02","04","06","01","03","01","202210",2,"1035",20962.7727900907,29916.6097389648,0,"08"
"9000165508","02",2020,"12",2,"04","01","02","-1","-1","-1","-1","-1","-1","-1","01","01","900016550802",15000,"02",2,"-1",2,"01","02","08","04","02",2,"82","08","01",2,"02","02","04","06","01","03","01","202210",2,"1035",20962.7727900907,29916.6097389648,0,"08"
"9000165510","01",2010,"48",2,"01","01","02","-1","-1","-1","-1","-1","-1","-1","01","01","900016551001",3000,"02",12,"-1",2,"01","02","08","04","02",2,"82","11","01",2,"02","02","04","02","01","05","01","202211",2,"1035",4609.49721742235,6851.30981682883,0,"11"
"9000165510","02",2021,"02",2,"04","01","02","-1","-1","-1","-1","-1","-1","-1","01","02","900016551002",15000,"02",1,"-1",2,"01","02","08","04","02",2,"82","11","01",2,"02","02","04","02","01","05","01","202211",2,"1035",4609.49721742235,6851.30981682883,0,"11"
"9000165517","01",2014,"12",4,"01","01","02","-1","-1","-1","-1","-1","-1","-1","01","01","900016551701",68000,"02",8,"-1",2,"01","02","03","02","02",2,"32","10","01",2,"02","02","04","05","04","06","02","202211",2,"1026",3755.34416931603,5122.7686829767,0,"10"
"9000165517","02",2014,"48",4,"01","01","02","-1","-1","-1","-1","-1","-1","-1","01","02","900016551702",14000,"02",8,"-1",2,"01","02","03","02","02",2,"32","10","01",2,"02","02","04","05","04","06","02","202211",2,"1026",3755.34416931603,5122.7686829767,0,"10"
"9000165517","03",1982,"22",4,"01","01","02","-1","-1","-1","-1","-1","-1","-1","02","02","900016551703",480,"02",40,"05",2,"01","02","03","02","02",2,"32","10","01",2,"02","02","04","05","04","06","02","202211",2,"1026",3755.34416931603,5122.7686829767,0,"10"
"9000165517","04",2017,"12",4,"04","01","02","-1","-1","-1","-1","-1","-1","-1","01","01","900016551704",100212,"02",5,"-1",2,"01","02","03","02","02",2,"32","10","01",2,"02","02","04","05","04","06","02","202211",2,"1026",3755.34416931603,5122.7686829767,0,"10"
"9000165542","01",2005,"12",3,"04","01","01","02","02","01","10","-1","-1","05","01","01","900016554201",5000,"02",17,"-1",4,"01","02","04","02","02",3,"42","09","01",4,"08","02","04","07","01","05","01","202211",3,"1027",5037.43017472256,0,20130.8233088447,"09"
"9000165542","02",2018,"12",3,"03","01","02","-1","-1","-1","-1","-1","-1","-1","02","02","900016554202",14400,"02",4,"10",4,"01","02","04","02","02",3,"42","09","01",4,"08","02","04","07","01","05","01","202211",3,"1027",5037.43017472256,0,20130.8233088447,"09"
"9000165542","03",2001,"49",3,"01","01","02","-1","-1","-1","-1","-1","-1","-1","01","04","900016554203",10000,"02",21,"-1",4,"01","02","04","02","02",3,"42","09","01",4,"08","02","04","07","01","05","01","202211",3,"1027",5037.43017472256,0,20130.8233088447,"09"
"9000165549","01",1996,"49",2,"01","01","02","-1","-1","-1","-1","-1","-1","-1","01","-9","900016554901",20000,"02",26,"-1",2,"04","02","07","03","02",2,"72","06","01",2,"10","02","04","02","01","05","01","202211",0,"1033",3505.8009189682,4948.09375887699,0,"06"
"9000165549","02",1999,"07",2,"04","01","02","-1","-1","-1","-1","-1","-1","-1","01","01","900016554902",10000,"02",23,"-1",2,"04","02","07","03","02",2,"72","06","01",2,"10","02","04","02","01","05","01","202211",0,"1033",3505.8009189682,4948.09375887699,0,"06"
"9000165560","01",2020,"12",2,"04","01","02","-1","-1","-1","-1","-1","-1","-1","01","01","900016556001",20000,"02",2,"-1",2,"02","01","05","03","02",2,"51","08","01",2,"02","01","05","01","01","02","01","202210",2,"1029",4775.31901503574,0,13990.4121230696,"08"
"9000165560","02",2015,"49",2,"03","01","02","-1","-1","-1","-1","-1","-1","-1","01","02","900016556002",12000,"02",7,"-1",2,"02","01","05","03","02",2,"51","08","01",2,"02","01","05","01","01","02","01","202210",2,"1029",4775.31901503574,0,13990.4121230696,"08"
"9000165566","01",2017,"00",5,"03","01","02","-1","-1","-1","-1","-1","-1","-1","01","01","900016556601",15000,"02",5,"-1",3,"01","01","02","01","02",4,"21","-7","01",4,"08","01","05","02","01","04","01","202212",2,"1023",5660.64228291494,7751.95175223593,0,"07"
"9000165566","02",2022,"12",5,"03","01","02","-1","-1","-1","-1","-1","-1","-1","02","02","900016556602",3600,"02",1,"04",3,"01","01","02","01","02",4,"21","-7","01",4,"08","01","05","02","01","04","01","202212",2,"1023",5660.64228291494,7751.95175223593,0,"07"
"9000165566","03",2020,"37",5,"01","01","01","02","02","01","00","-1","-1","09","01","02","900016556603",5000,"02",2,"-1",3,"01","01","02","01","02",4,"21","-7","01",4,"08","01","05","02","01","04","01","202212",2,"1023",5660.64228291494,7751.95175223593,0,"07"
"9000165566","04",2018,"41",5,"03","01","02","-1","-1","-1","-1","-1","-1","-1","01","03","900016556604",5000,"02",4,"-1",3,"01","01","02","01","02",4,"21","-7","01",4,"08","01","05","02","01","04","01","202212",2,"1023",5660.64228291494,7751.95175223593,0,"07"
"9000165566","05",2011,"51",5,"01","01","02","-1","-1","-1","-1","-1","-1","-1","01","04","900016556605",3000,"02",11,"-1",3,"01","01","02","01","02",4,"21","-7","01",4,"08","01","05","02","01","04","01","202212",2,"1023",5660.64228291494,7751.95175223593,0,"07"
"9000165586","01",2013,"49",3,"04","01","02","-1","-1","-1","-1","-1","-1","-1","01","01","900016558601",7000,"02",9,"-1",2,"01","02","08","04","01",3,"82","10","01",4,"06","02","04","02","01","05","01","202210",2,"1035",13686.5005917671,19322.6801954175,0,"10"
"9000165586","02",2017,"49",3,"03","01","02","-1","-1","-1","-1","-1","-1","-1","01","03","900016558602",10000,"02",5,"-1",2,"01","02","08","04","01",3,"82","10","01",4,"06","02","04","02","01","05","01","202210",2,"1035",13686.5005917671,19322.6801954175,0,"10"
"9000165586","03",2022,"48",3,"01","01","02","-1","-1","-1","-1","-1","-1","-1","01","02","900016558603",8000,"02",1,"-1",2,"01","02","08","04","01",3,"82","10","01",4,"06","02","04","02","01","05","01","202210",2,"1035",13686.5005917671,19322.6801954175,0,"10"
"9000165590","01",2014,"20",2,"04","01","02","-1","-1","-1","-1","-1","-1","-1","01","01","900016559001",10000,"02",8,"-1",2,"02","02","04","02","02",2,"44","09","01",2,"02","04","06","04","04","06","02","202211",2,"1028",5624.35350026786,9044.57739816832,0,"09"
"9000165590","02",2020,"48",2,"01","01","02","-1","-1","-1","-1","-1","-1","-1","01","02","900016559002",10000,"02",2,"-1",2,"02","02","04","02","02",2,"44","09","01",2,"02","04","06","04","04","06","02","202211",2,"1028",5624.35350026786,9044.57739816832,0,"09"
"9000165594","01",2017,"98",1,"03","01","01","02","01","02","04","-1","04","-1","01","01","900016559401",5000,"02",5,"-1",1,"02","02","03","02","02",1,"33","04","01",1,"01","03","03","05","04","06","02","202301",0,"1026",11933.4101069391,13676.6286478241,0,"04"
"9000165620","01",2007,"02",1,"03","01","02","-1","-1","-1","-1","-1","-1","-1","01","01","900016562001",20000,"02",15,"-1",1,"02","02","03","02","02",1,"33","02","01",1,"01","03","01","01","02","06","01","202211",0,"1025",3346.86818698117,0,9623.38354033341,"02"
"9000165650","01",2005,"00",2,"03","01","02","-1","-1","-1","-1","-1","-1","-1","01","01","900016565001",82000,"02",17,"-1",2,"01","01","03","02","02",2,"31","06","01",2,"10","01","05","01","01","04","01","202210",0,"1025",6432.18607552678,0,20934.9612871959,"06"
"9000165650","02",2008,"98",2,"01","01","02","-1","-1","-1","-1","-1","-1","-1","01","02","900016565002",0,"02",14,"-1",2,"01","01","03","02","02",2,"31","06","01",2,"10","01","05","01","01","04","01","202210",0,"1025",6432.18607552678,0,20934.9612871959,"06"
"9000165667","01",2012,"19",1,"03","01","02","-1","-1","-1","-1","-1","-1","-1","01","01","900016566701",70000,"02",10,"-1",2,"03","02","05","03","02",2,"53","04","01",5,"04","03","02","01","02","06","01","202211",2,"1029",17775.3008486894,0,67222.3268169358,"04"
"9000165668","01",2016,"59",1,"01","01","02","-1","-1","-1","-1","-1","-1","-1","01","01","900016566801",200,"02",6,"-1",1,"02","02","08","04","02",0,"83","06","01",1,"09","03","03","05","01","02","01","202212",0,"1035",3332.18159409828,4551.79773216956,0,"06"
"9000165681","01",2013,"20",1,"01","01","02","-1","-1","-1","-1","-1","-1","-1","01","01","900016568101",1000,"02",9,"-1",1,"02","02","04","02","02",1,"43","01","01",1,"09","03","03","06","01","03","01","202211",1,"1027",7633.10908695517,9909.49131286573,0,"01"
"9000165682","01",2016,"06",2,"02","01","02","-1","-1","-1","-1","-1","-1","-1","01","01","900016568201",30000,"02",6,"-1",2,"02","01","03","02","02",2,"31","08","01",2,"10","01","05","03","01","04","01","202211",1,"1025",2785.81027684182,3886.49216292682,0,"08"
"9000165682","02",2019,"12",2,"03","01","02","-1","-1","-1","-1","-1","-1","-1","02","02","900016568202",16000,"02",3,"09",2,"02","01","03","02","02",2,"31","08","01",2,"10","01","05","03","01","04","01","202211",1,"1025",2785.81027684182,3886.49216292682,0,"08"
"9000165687","01",2014,"07",2,"01","01","02","-1","-1","-1","-1","-1","-1","-1","01","01","900016568701",12000,"02",8,"-1",2,"04","02","06","03","02",2,"63","07","02",4,"06","03","02","01","01","02","01","202210",2,"1031",27305.7724495007,0,66540.5788117126,"07"
"9000165687","02",2018,"02",2,"03","01","02","-1","-1","-1","-1","-1","-1","-1","01","02","900016568702",8900,"02",4,"-1",2,"04","02","06","03","02",2,"63","07","02",4,"06","03","02","01","01","02","01","202210",2,"1031",27305.7724495007,0,66540.5788117126,"07"
"9000165698","01",2013,"13",1,"03","-9","02","-1","-1","-1","-1","-1","-1","-1","01","-9","900016569801",2000,"02",9,"-1",1,"02","02","07","03","02",1,"72","07","01",1,"09","02","04","04","01","05","01","202211",0,"1033",6504.13756851657,10145.5555314723,0,"07"
"9000165729","01",2018,"49",1,"01","06","02","-1","-1","-1","-1","-1","-1","-1","01","01","900016572901",7200,"01",4,"-1",1,"03","02","09","04","02",1,"92","06","01",1,"01","02","05","01","01","05","01","202211",0,"1037",8678.19614167555,0,29011.6252363806,"06"
"9000165732","01",2014,"37",2,"03","01","02","-1","-1","-1","-1","-1","-1","-1","01","02","900016573201",12000,"02",8,"-1",2,"01","02","08","04","02",2,"82","08","01",4,"04","02","04","06","01","05","01","202211",2,"1035",7839.23911153339,10845.5759403419,0,"08"
"9000165732","02",2020,"12",2,"04","01","01","02","02","01","08","-1","-1","00","01","01","900016573202",10000,"02",2,"-1",2,"01","02","08","04","02",2,"82","08","01",4,"04","02","04","06","01","05","01","202211",2,"1035",7839.23911153339,10845.5759403419,0,"08"
"9000165736","01",2017,"07",2,"02","01","02","-1","-1","-1","-1","-1","-1","-1","01","01","900016573601",8000,"02",5,"-1",2,"01","02","07","03","02",2,"72","07","01",4,"06","02","05","03","01","05","01","202211",2,"1034",2565.5238976599,3572.28326501949,0,"07"
"9000165736","02",2017,"48",2,"03","01","02","-1","-1","-1","-1","-1","-1","-1","01","02","900016573602",10000,"02",5,"-1",2,"01","02","07","03","02",2,"72","07","01",4,"06","02","05","03","01","05","01","202211",2,"1034",2565.5238976599,3572.28326501949,0,"07"
"9000165747","01",2017,"49",1,"01","01","02","-1","-1","-1","-1","-1","-1","-1","01","01","900016574701",10000,"02",5,"-1",1,"03","01","05","03","02",1,"51","06","02",1,"01","01","05","01","01","04","01","202211",0,"1029",20369.9537475144,0,64976.7144114822,"06"
"9000165756","01",2019,"51",2,"01","01","02","-1","-1","-1","-1","-1","-1","-1","01","02","900016575601",15000,"02",3,"-1",2,"02","02","07","03","02",2,"72","08","97",2,"10","02","04","04","01","05","01","202211",0,"1033",7309.35732445555,11378.4203536095,0,"08"
"9000165756","02",2018,"49",2,"04","01","02","-1","-1","-1","-1","-1","-1","-1","01","01","900016575602",20000,"02",4,"-1",2,"02","02","07","03","02",2,"72","08","97",2,"10","02","04","04","01","05","01","202211",0,"1033",7309.35732445555,11378.4203536095,0,"08"
"9000165767","01",2016,"12",2,"04","01","02","-1","-1","-1","-1","-1","-1","-1","01","01","900016576701",100300,"02",6,"-1",2,"01","02","04","02","02",2,"42","11","03",2,"02","02","05","05","01","05","01","202211",2,"1027",16345.0739185469,22818.568323016,0,"11"
"9000165767","02",2018,"32",2,"01","01","02","-1","-1","-1","-1","-1","-1","-1","01","02","900016576702",2000,"02",4,"-1",2,"01","02","04","02","02",2,"42","11","03",2,"02","02","05","05","01","05","01","202211",2,"1027",16345.0739185469,22818.568323016,0,"11"
"9000165807","01",2007,"37",2,"02","01","02","-1","-1","-1","-1","-1","-1","-1","01","01","900016580701",2000,"02",15,"-1",1,"02","02","06","03","02",1,"63","05","01",1,"09","03","02","01","01","02","01","202210",0,"1031",6726.30739479767,0,21506.6098214916,"05"
